,Unnamed: 0,Event Title,Organizer,Artists,Location,Venue Name,Venue Link,Heure,Date,Price,Event Link,Genres
384,384,"BinarySound w/ Franzoh, Alexio & Théo @LA JAVA",LA JAVA,"Franzoh, BinarySound","105 Rue du Faubourg du Temple, 75010 Paris, France",La Java,"https://www.google.com/maps/search/La%20Java%2C%20105%20Rue%20du%20Faubourg%20du%20Temple%2C%2075010%20Paris%2C%20France/@48.8711155,2.3738277,17z",23:30 à 07:00,2024-01-13,"10,69 €",https://shotgun.live/events/binary-sound-w-franzoh-alexio-theo-la-java,"house, electro, techno, minimal house"
385,385,La Dancing # Samedi 13 Jan,Etoiles,"David Stepanoff, Marc  Ryan, Sam Karlson","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-01-13,"12,99 €",https://shotgun.live/events/la-dancing-samedi-13-jan,"electro, hip hop, r&b, pop, dance, house"
386,386,MAT'R x LE KLUB #8,MAT'R,"LIPRA, SAPHIR RIP, NØX  MUSICC","14 Rue Saint-Denis, 75001 Paris, France",Le Klub,"https://www.google.com/maps/search/Le%20Klub%2C%2014%20Rue%20Saint-Denis%2C%2075001%20Paris%2C%20France/@48.8591102,2.3479063,17z",23:59 à 06:00,2024-01-13,"10,99 €",https://shotgun.live/events/mat-r-x-le-klub-8,"techno, acid techno, hard groove"
387,387,Djoon: Discovery - Young Pulse & Carreidas,DJOON,"Young Pulse, Carreidas","22 Bd Vincent Auriol, 75013 Paris, France",Djoon,"https://www.google.com/maps/search/Djoon%2C%2022%20Bd%20Vincent%20Auriol%2C%2075013%20Paris%2C%20France/@48.8365668,2.3714388,17z",23:59 à 06:00,2024-01-13,"10,99 €",https://shotgun.live/events/djoon-discovery-young-pulse-carreidas,"disco, funk, soul, jazz, house"
388,388,"Tattoo Village : New Year, New Flash",LA BELLEVILLOISE,,"19-21 Rue Boyer, 75020 Paris, France",La Bellevilloise,"https://www.google.com/maps/search/La%20Bellevilloise%2C%2019-21%20Rue%20Boyer%2C%2075020%20Paris%2C%20France/@48.8683511,2.3921569,17z",13:00 à 23:00,2024-01-14,"9,35 €",https://shotgun.live/events/tattoo-village-new-flash,
389,389,Morningshow 4 / RWN / MRYN / TROFIN / MATEBA / FILIPPO,Micromat records,"RWN, Mryn, mateba Vasilca","Port de la Rapée, 75012 Paris, France",Café Barge Restaurant,"https://www.google.com/maps/search/Caf%C3%A9%20Barge%20Restaurant%2C%20Port%20de%20la%20Rap%C3%A9e%2C%2075012%20Paris%2C%20France/@48.8422994,2.3705997,17z",05:00 à 15:00,2024-01-14,"10,99 €",https://shotgun.live/events/morningshow-4-rwn-mryn-trofin-mateba-filippo,"micro house, minimal house, techno, deep tech, tech house, electro"
390,390,"After O'Clock : Pepperpot, Kill/Ref & Don Turi",GLAZART,"Glazart, Pepperpot, Don Turi","7 Av. de la Prte de la Villette, 75019 Paris, France",Glazart,"https://www.google.com/maps/search/Glazart%2C%207%20Av.%20de%20la%20Prte%20de%20la%20Villette%2C%2075019%20Paris%2C%20France/@48.899326,2.3867336,17z",06:00 à 16:00,2024-01-14,"9,50 €",https://shotgun.live/events/after-o-clock-pepperpot-kill-ref-don-turi,techno
391,391,GOGO GREEN 14/01/24,LeGore,,"1 Av. Corentin Cariou, 75019 Paris, France",La Gare / Le Gore,"https://www.google.com/maps/search/La%20Gare%20%2F%20Le%20Gore%2C%201%20Av.%20Corentin%20Cariou%2C%2075019%20Paris%2C%20France/@48.8953166,2.381587,17z",23:59 à 06:00,2024-01-14,"5,99 €",https://shotgun.live/events/gogo-green-14-01-24,
392,392,Concerts :  Maman j'ai peur | Noé Talbot | Franck Almana,tsc records live,,"5/7 Rue Moret, 75011 Paris, France",L'International,"https://www.google.com/maps/search/L'International%2C%205%2F7%20Rue%20Moret%2C%2075011%20Paris%2C%20France/@48.866729,2.3796746,17z",19:00 à 00:00,2024-01-15,"7,99 €",https://shotgun.live/events/concerts-maman-j-ai-peur-noe-talbot-franck-almana,"indie rock, pop, electro, punk"
393,393,Mardi Drag 6,Pixelivores Events,,"173 Rue Saint-Martin, 75003 Paris, France",WorkshoW PARIS,"https://www.google.com/maps/search/WorkshoW%20PARIS%2C%20173%20Rue%20Saint-Martin%2C%2075003%20Paris%2C%20France/@48.8626005,2.3520042,17z",19:30 à 23:45,2024-01-16,"9,99 €",https://shotgun.live/events/mardi-drag-6,
394,394,KÖMMA 5 YEARS RESIDENCY : Sorä and friends,KOMMA,"Sorä, Amour Propre, Traffic Beats, HRiGa, Yomi & RonysooL(Insta ronysool_music & yomiperetz), Bagô","65 Rue Pierre Charron, 75008 Paris, France",Non mentionné,"https://www.google.com/maps/search/65%20Rue%20Pierre%20Charron%2C%2075008%20Paris%2C%20France/@48.8701396,2.3040972,17z",23:59 à 07:00,2024-01-17,"15,99 €",https://shotgun.live/events/komma-5-years-residency-sora-amour-propre,"indie dance, house, melodic house & techno"
395,395,Feldup + Rive Droite Country Club + Ozibut,LE CHINOIS,Feldup,"6 Pl. du Marché, 93100 Montreuil, France",Le Chinois,"https://www.google.com/maps/search/Le%20Chinois%2C%206%20Pl.%20du%20March%C3%A9%2C%2093100%20Montreuil%2C%20France/@48.8581085,2.4341792,17z",20:00 à 00:00,2024-01-18,"8,59 €",https://shotgun.live/events/feldup-rive-droite-country-club-ozibut,"rock, pop, electro, punk"
396,396,"Adam Ten, Jennifer Cardini, Yet More x KÖMMA Atmosphere",KOMMA,"Adam Ten, Jennifer Cardini, Yet More","2 Pl de la Prte Maillot, 75017 Paris, France",Non mentionné,"https://www.google.com/maps/search/2%20Pl%20de%20la%20Prte%20Maillot%2C%2075017%20Paris%2C%20France/@48.8791548,2.2834885,17z",23:30 à 05:30,2024-01-18,"15,99 €",https://shotgun.live/events/komma-atmosphere-adam-ten-jennifer-cardini-yet-more,"indie dance, melodic house & techno, house, alternative dance"
397,397,"Rex Club Presents: Møme, Contrecoeur, Jean Tonique",REX CLUB,"Møme, Jean Tonique, Contrecœur","5 Bd Poissonnière, 75002 Paris, France",Rex Club,"https://www.google.com/maps/search/Rex%20Club%2C%205%20Bd%20Poissonni%C3%A8re%2C%2075002%20Paris%2C%20France/@48.8705725,2.3473815,17z",23:59 à 07:00,2024-01-18,"9,80 €",https://shotgun.live/events/rex-club-presents-mome-contrecoeur-jean-tonique,"electro, house"
398,398,HÉRACLÈS : Tournoi Le Crunch,BDE EDC PARIS,,Lieu secret,Non mentionné,Lieu secret,09:00 à 05:00,2024-01-18,"21,00 €",https://shotgun.live/events/heracles-tournoi-le-crunch,
399,399,COZYBRVND & FRIENDS - PARIS,LES FOLIES PIGALLE,,"11 Pl. Pigalle, 75009 Paris, France",Folies Pigalle,"https://www.google.com/maps/search/Folies%20Pigalle%2C%2011%20Pl.%20Pigalle%2C%2075009%20Paris%2C%20France/@48.8819903,2.3368769,17z",23:00 à 06:00,2024-01-18,"9,99 €",https://shotgun.live/events/cozybrvnd-friends-paris,"hip hop, r&b, rap, trap, drill, afrobeat"
400,400,Les Amis des Amies des Amis des Amies x La Java W/ Mala Ika,LA JAVA,"MALA IKA, Isla, Donnie Tabasco, Jöhn Öz, Canapé Bleu","105 Rue du Faubourg du Temple, 75010 Paris, France",La Java,"https://www.google.com/maps/search/La%20Java%2C%20105%20Rue%20du%20Faubourg%20du%20Temple%2C%2075010%20Paris%2C%20France/@48.8711155,2.3738277,17z",23:00 à 06:00,2024-01-18,"5,69 €",https://shotgun.live/events/les-amis-des-amies-des-amis-des-amies-x-la-java-w-mala-ika,"electro, house, progressive house"
401,401,"Mirage presents Serum w/ Sara Bluma, Ary Sya",mirageclub,"Sara Bluma, Ary Sya","65 Rue Pierre Charron, 75008 Paris, France",Mirage Paris,"https://www.google.com/maps/search/Mirage%20Paris%2C%2065%20Rue%20Pierre%20Charron%2C%2075008%20Paris%2C%20France/@48.8701396,2.3040972,17z",23:59 à 07:00,2024-01-18,"21,00 €",https://shotgun.live/events/mirage-presents-serum-w-sara-bluma-ary-sya,"house, deep house, afro house, indie dance, tech house"
402,402,"T7 : AGORIA, MAU P",T7,"AGORIA, Mau P, Raphael Palacci","Pl. des Insurgés de Varsovie, 75015 Paris, France",T7,"https://www.google.com/maps/search/T7%2C%20Pl.%20des%20Insurg%C3%A9s%20de%20Varsovie%2C%2075015%20Paris%2C%20France/@48.8274557,2.2920945,17z",23:00 à 06:00,2024-01-19,"14,00 €",https://shotgun.live/events/t-7-agoria-mau-p,"deep house, deep tech, tech house"
403,403,H A ï K U x DIXON x FIONA,H A ï K U,"Dixon, FIONA","Pont Alexandre III, 75008 Paris, France",Pont Alexandre III,"https://www.google.com/maps/search/Pont%20Alexandre%20III%2C%20Pont%20Alexandre%20III%2C%2075008%20Paris%2C%20France/@48.8638995,2.313559,17z",23:30 à 06:00,2024-01-19,"16,13 €",https://shotgun.live/events/h-a-i-k-u-x-dixon-x-fiona,"house, deep house, techno"
404,404,20CONTRE1 : VON BIKRAV | MAD DOG | FUTURE IS OFFLINE,Nexus,"Dj Mad Dog, VON BIKRÄV, Future Is Offline, LORI BOOSTER","100 Av. du Général Leclerc, 93500 Pantin, France",Nexus,"https://www.google.com/maps/search/Nexus%2C%20100%20Av.%20du%20G%C3%A9n%C3%A9ral%20Leclerc%2C%2093500%20Pantin%2C%20France/@48.8971575,2.405313,17z",23:00 à 07:00,2024-01-19,"24,99 €",https://shotgun.live/events/20-contre-1-von-bikrav-mad-dog-future-is-offline,"gabber, frenchcore, hardcore, techno, downtempo"
405,405,Free Your Funk : MCDE & Hugo LX All Night Long,LA BELLEVILLOISE,,"19-21 Rue Boyer, 75020 Paris, France",La Bellevilloise,"https://www.google.com/maps/search/La%20Bellevilloise%2C%2019-21%20Rue%20Boyer%2C%2075020%20Paris%2C%20France/@48.8683511,2.3921569,17z",23:00 à 05:30,2024-01-19,"19,80 €",https://shotgun.live/events/free-your-funk-mcde-hugo-lx-all-night-long,"jazz, soul, funk, disco"
406,406,"Sacré Radio présente Mr. G live, Paul Cut & Leleon",Sacré Radio,"Paul Cut, LeLeon, Sacré Radio, mr G","59 Bd Macdonald, 75019 Paris, France",Cabaret Sauvage,"https://www.google.com/maps/search/Cabaret%20Sauvage%2C%2059%20Bd%20Macdonald%2C%2075019%20Paris%2C%20France/@48.8954475,2.3921596,17z",23:59 à 06:00,2024-01-19,"15,00 €",https://shotgun.live/events/sacre-radio-presente-mr-g-live-paul-cut-leleon,"house, acid house, deep house"
407,407,"Trench Touch: Bárbara Boeing,  Marina Trench ,  Suze Ijó",REX CLUB,"Bárbara Boeing, Marina Trench, suze ijó","5 Bd Poissonnière, 75002 Paris, France",Rex Club,"https://www.google.com/maps/search/Rex%20Club%2C%205%20Bd%20Poissonni%C3%A8re%2C%2075002%20Paris%2C%20France/@48.8705725,2.3473815,17z",23:59 à 07:00,2024-01-19,"15,80 €",https://shotgun.live/events/trench-touch-barbara-boeing-marina-trench-suze-ijo,"house, electro"
408,408,Soirée Nakamako,Le Hasard Ludique,"Imani Griffon, Hyas, String Platine, Kaba CDF","128 Av. de Saint-Ouen, 75018 Paris, France",Le Hasard Ludique,"https://www.google.com/maps/search/Le%20Hasard%20Ludique%2C%20128%20Av.%20de%20Saint-Ouen%2C%2075018%20Paris%2C%20France/@48.895697,2.3285964,17z",20:00 à 01:30,2024-01-19,"11,89 €",https://shotgun.live/events/soiree-nakamako,"pop, indie rock, uk garage, disco, rap, disco house"
409,409,La Dédale,Barée Masse,"Atawël, Lou Max, Barée Masse, Pause Jed","59 Bd Macdonald, 75019 Paris, France",La Péniche Cinéma - Le Baruda,"https://www.google.com/maps/search/La%20P%C3%A9niche%20Cin%C3%A9ma%20-%20Le%20Baruda%2C%2059%20Bd%20Macdonald%2C%2075019%20Paris%2C%20France/@48.8951057,2.3923174,17z",23:00 à 08:00,2024-01-19,"9,99 €",https://shotgun.live/events/la-dedale,"house, minimal house, electro house, acid house, deep house"
410,410,Sam Ruffilo (Toy tonics)+Marc Brauner(Houseum)+Disco Bagarre,LA JAVA,"Sam Ruffillo, Toy Tonics, Marc Brauner, Houseum, Disco Bagarre","105 Rue du Faubourg du Temple, 75010 Paris, France",La Java,"https://www.google.com/maps/search/La%20Java%2C%20105%20Rue%20du%20Faubourg%20du%20Temple%2C%2075010%20Paris%2C%20France/@48.8711155,2.3738277,17z",23:30 à 07:00,2024-01-19,"10,69 €",https://shotgun.live/events/sam-ruffilo-toy-tonics-marc-brauner-houseum-disco-bagarre,"house, disco, electro"
411,411,"TEMET Night w Sha Ru Live,Solid Blake,Florentino & Simo Cell",Le Trabendo,Simo Cell,"Parc de, Parc de la Villette, 211 Av. Jean Jaurès, 75019 Paris, France",Le Trabendo,"https://www.google.com/maps/search/Le%20Trabendo%2C%20Parc%20de%2C%20Parc%20de%20la%20Villette%2C%20211%20Av.%20Jean%20Jaur%C3%A8s%2C%2075019%20Paris%2C%20France/@48.8926277,2.3939626,17z",23:59 à 06:00,2024-01-19,"13,00 €",https://shotgun.live/events/temet-night-w-sha-ru-live-solid-blake-florentino-simo-cell,"bass, electro"
412,412,"Disorder:Sterling Moss, Ey.Rah, Obese, I.N.D &more",BEAT ADDICTS,"Sterling Moss, ey.rah, G High DJo, Sony Cannonbar, KIFOOF'N (killa disco), FLÖ OrNOrm, Obese, NAⱯRCOSE, Ronin","4 Quai Saint-Bernard, 75005 Paris, France",River's King,"https://www.google.com/maps/search/River's%20King%2C%204%20Quai%20Saint-Bernard%2C%2075005%20Paris%2C%20France/@48.8470099,2.3619808,17z",20:00 à 06:00,2024-01-19,"15,99 €",https://shotgun.live/events/disorder-sterling-moss-ey-rah-obese-i-n-d-more,"acid techno, techno, hard techno, breakbeat, jungle"
413,413,Professeur Promesses #31,La Marbrerie,"Promesses, Syndrome Premenstruel / SPMDJ, Amor Fati, Lechuga Zafiro, SYQLONE سايكلون, DJ SOSA RD","21 Rue Alexis Lepere, 93100 Montreuil, France",La Marbrerie,"https://www.google.com/maps/search/La%20Marbrerie%2C%2021%20Rue%20Alexis%20Lepere%2C%2093100%20Montreuil%2C%20France/@48.8643472,2.4403702,17z",22:00 à 05:00,2024-01-19,"10,99 €",https://shotgun.live/events/professeur-promesses-31,"pop, electro"
414,414,Echo N°01 avec FLOORFILLERS et MARBRÉ,Echo,"Floorfillers, Marbré, LOЯIS, Yanmez","36 Bd de la Bastille, 75012 Paris, France",Guru Club,"https://www.google.com/maps/search/Guru%20Club%2C%2036%20Bd%20de%20la%20Bastille%2C%2075012%20Paris%2C%20France/@48.8504685,2.3691543,17z",22:00 à 05:00,2024-01-19,"6,99 €",https://shotgun.live/events/echo-n-01,"house, acid house, garage, disco house"
415,415,Kapital x Mute 19/01,Kapital,"4000 Hz, Jaag, LO:ST, NØX  MUSICC, ERRØR666",Lieu secret,Non mentionné,Lieu secret,23:00 à 07:00,2024-01-19,"14,99 €",https://shotgun.live/events/kapital-x-mute-19-01,"techno, acid techno, hard techno, industrial techno"
416,416,Studio 2054 : Session #7 - Petit Bain,Studio 2054,1NSONGE,"7 Port de la Gare, 75013 Paris, France",Petit Bain,"https://www.google.com/maps/search/Petit%20Bain%2C%207%20Port%20de%20la%20Gare%2C%2075013%20Paris%2C%20France/@48.8355263,2.3767124,17z",23:45 à 05:30,2024-01-19,"12,99 €",https://shotgun.live/events/studio-2054-session-7-petit-bain,"pop, house, trance, techno, eurodance"
417,417,Djoon: Groove Boys Project (all night long),DJOON,"Groove Boys Project, Lucas Moinet, Boyzi","22 Bd Vincent Auriol, 75013 Paris, France",Djoon,"https://www.google.com/maps/search/Djoon%2C%2022%20Bd%20Vincent%20Auriol%2C%2075013%20Paris%2C%20France/@48.8365668,2.3714388,17z",23:59 à 06:00,2024-01-19,"10,99 €",https://shotgun.live/events/djoon-groove-boys-project-all-night-loong,"garage, house, deep house, chicago house, disco"
418,418,Pygments Lab #14,Pygments Records,"Victtoria, Palomina, C•LYYA, Paradigg', CATTONI, Kojo Kara","2 port du Gros Caillou, 75007 Paris, France",Fluctuart - Centre d'art urbain,"https://www.google.com/maps/search/Fluctuart%20-%20Centre%20d'art%20urbain%2C%202%20port%20du%20Gros%20Caillou%2C%2075007%20Paris%2C%20France/@48.8631145,2.3098706,17z",18:00 à 02:00,2024-01-19,Gratuit,https://shotgun.live/events/pygments-lab-14,"house, acid house, tech house, trance, micro house"
419,419,Vendredi teuf au Pmu : Dj set et Piliers de bar ( N°7 ),BLDG,Clément Wyse,Lieu secret,Non mentionné,Lieu secret,18:30 à 02:00,2024-01-19,Gratuit,https://shotgun.live/events/vendredi-teuf-au-pmu-dj-set-et-piliers-de-bar-n-7,
420,420,La Pépinière • D'amour et d'eau fraîche,Le Mazette,"Jeff The Fool, Malouane, Loryn, Claquettes Chaussettes, Oward, Basic 96","69 Port de la Rapée, 75012 Paris, France",Le Mazette,"https://www.google.com/maps/search/Le%20Mazette%2C%2069%20Port%20de%20la%20Rap%C3%A9e%2C%2075012%20Paris%2C%20France/@48.8433165,2.3693186,17z",19:30 à 04:00,2024-01-19,"10,99 €",https://shotgun.live/events/la-pepiniere-d-amour-et-d-eau-fraiche,"house, minimal house, psytrance, techno"
421,421,Fuego : Grand Bal Zouk,La Cité Fertile,Sonya Hibiscus,"14 Av. Edouard Vaillant, 93500 Pantin, France",La Cité Fertile,"https://www.google.com/maps/search/La%20Cit%C3%A9%20Fertile%2C%2014%20Av.%20Edouard%20Vaillant%2C%2093500%20Pantin%2C%20France/@48.898951,2.3987957,17z",19:30 à 00:30,2024-01-19,Gratuit,https://shotgun.live/events/fuego-grand-bal-zouk,afrobeat
422,422,Concert : Sex shop Mushrooms,SEGUIN SOUND,SEX SHOP MUSHROOMS,"1, Parvis de l'Île Seguin, 92100, Île Seguin, 92100 Boulogne-Billancourt, France",Seguin Sound,"https://www.google.com/maps/search/Seguin%20Sound%2C%201%2C%20Parvis%20de%20l'%C3%8Ele%20Seguin%2C%2092100%2C%20%C3%8Ele%20Seguin%2C%2092100%20Boulogne-Billancourt%2C%20France/@48.825235,2.2308999,17z",21:00 à 23:00,2024-01-19,Gratuit,https://shotgun.live/events/concert-sex-shop-mushrooms,rock
423,423,Yuzu - Rotonde XXL (3 Scènes),La Rotonde Stalingrad,"Discoquette, KUMQUAT, 𝗤𝗨𝗔𝗥𝗧𝗜𝗘𝗥 𝗟𝗜𝗕𝗥𝗘 𝗖𝗢𝗟𝗟𝗘𝗖𝗧𝗜𝗙","6-8 Pl. de la Bataille de Stalingrad, 75019 Paris, France",La Rotonde Stalingrad,"https://www.google.com/maps/search/La%20Rotonde%20Stalingrad%2C%206-8%20Pl.%20de%20la%20Bataille%20de%20Stalingrad%2C%2075019%20Paris%2C%20France/@48.8834882,2.3695752,17z",22:00 à 06:00,2024-01-19,"9,99 €",https://shotgun.live/events/yuzu-rotonde-xxl-3-scenes,"house, minimal house, techno, breakbeat, hard groove"
424,424,Bollywood Party,Corcoran's Sacré Coeur,,"9-11 Rue Foyatier, 75018 Paris, France",Corcoran's,"https://www.google.com/maps/search/Corcoran's%2C%209-11%20Rue%20Foyatier%2C%2075018%20Paris%2C%20France/@48.8855113,2.3422314,17z",23:00 à 05:00,2024-01-19,Gratuit,https://shotgun.live/events/bollywood-party,"electro, hip hop, r&b, disco, rock"
425,425,Sacré présente Un*Deux / Good Guru,Sacré,"UN*DEUX, FUNKY FRENCH LEAGUE","142 Rue Montmartre, 75002 Paris, France",Sacré,"https://www.google.com/maps/search/Sacr%C3%A9%2C%20142%20Rue%20Montmartre%2C%2075002%20Paris%2C%20France/@48.8690667,2.3433652,17z",23:00 à 06:00,2024-01-19,"10,00 €",https://shotgun.live/events/sacre-presente-un-deux-good-guru,"house, acid house, disco, funk"
426,426,Lotus Music invites Nathabes,Wise events,"Nathabes, LAGIØ, Le Laz, CARL RUIZ, Mehdi Belfkih","47 Rue Berger, 75001 Paris, France",Cha-Cha Club,"https://www.google.com/maps/search/Cha-Cha%20Club%2C%2047%20Rue%20Berger%2C%2075001%20Paris%2C%20France/@48.862049,2.3424365,17z",23:30 à 05:00,2024-01-19,,https://shotgun.live/events/lotus-music-invites-nathabes,"afro house, deep house, tech house, house"
427,427,Le Bal du 10eme # Vend 19 Jan,Etoiles,"David Stepanoff, Marc  Ryan","61 Rue du Château d'Eau, 75010 Paris, France",Les Étoiles,"https://www.google.com/maps/search/Les%20%C3%89toiles%2C%2061%20Rue%20du%20Ch%C3%A2teau%20d'Eau%2C%2075010%20Paris%2C%20France/@48.872467,2.35517,17z",23:55 à 06:00,2024-01-19,"12,99 €",https://shotgun.live/events/le-bal-du-10-eme-vend-19-jan,"pop rock, hip hop, r&b, house, dance, disco"
428,428,INTERVISION 10 YEARS X GLAZART,GLAZART,"Intervision, BLNDR, ILLNURSE, MIND | MATTER, Gewaltem, Panzer, PLASTRE / Paulie Jan","7 Av. de la Prte de la Villette, 75019 Paris, France",Glazart,"https://www.google.com/maps/search/Glazart%2C%207%20Av.%20de%20la%20Prte%20de%20la%20Villette%2C%2075019%20Paris%2C%20France/@48.899326,2.3867336,17z",23:59 à 06:00,2024-01-19,"12,00 €",https://shotgun.live/events/intervision-10-years-x-glazart,techno
429,429,"RYUGU x L'International | Louis de Tomaso, Bubs, Angie",Ryugu,"Louis de Tomaso, Bubs, ANGIE, Mattyuzalem, Avaal","5/7 Rue Moret, 75011 Paris, France",L'International,"https://www.google.com/maps/search/L'International%2C%205%2F7%20Rue%20Moret%2C%2075011%20Paris%2C%20France/@48.866729,2.3796746,17z",23:59 à 06:00,2024-01-19,,https://shotgun.live/events/ryugu-x-l-international-louis-de-tomaso-bubs-angie,"italo disco, progressive house, trance"
430,430,"Dystopia warehouse • EARGASM GOD, DJ Traytex, Panteros666...",RAW,"EARGASM GOD, 𝒟𝒥 𝒯𝓇𝒶𝓎𝓉𝑒𝓍, Panteros666, Die Klar, LEGIT GIRL DJ, RAW",Lieu secret,Non mentionné,Lieu secret,23:00 à 08:00,2024-01-20,"22,05 €",https://shotgun.live/events/dystopia-warehouse-eargasm-god-dj-traytex-panteros-666,"techno, trance"
431,431,T7 : STEPHAN BODZIN,T7,"stephanbodzin, Nicolas Masseyeff","Pl. des Insurgés de Varsovie, 75015 Paris, France",T7,"https://www.google.com/maps/search/T7%2C%20Pl.%20des%20Insurg%C3%A9s%20de%20Varsovie%2C%2075015%20Paris%2C%20France/@48.8274557,2.2920945,17z",23:00 à 06:00,2024-01-20,"19,00 €",https://shotgun.live/events/t-7-stephan-bodzin,"melodic house & techno, deep techno, techno"
